Nose_x,Nose_y,Nose_c,LEye_x,LEye_y,LEye_c,REye_x,REye_y,REye_c,LEar_x,LEar_y,LEar_c,REar_x,REar_y,REar_c,LShoulder_x,LShoulder_y,LShoulder_c,RShoulder_x,RShoulder_y,RShoulder_c,LElbow_x,LElbow_y,LElbow_c,RElbow_x,RElbow_y,RElbow_c,LWrist_x,LWrist_y,LWrist_c,RWrist_x,RWrist_y,RWrist_c,LHip_x,LHip_y,LHip_c,RHip_x,RHip_y,RHip_c,LKnee_x,LKnee_y,LKnee_c,RKnee_x,RKnee_y,RKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,RAnkle_x,RAnkle_y,RAnkle_c
328.022,56.5912,0.909606,337.24,44.8731,0.888681,317.598,44.8292,0.87467,349.006,38.3849,0.831049,299.404,38.3322,0.903729,371.156,101.009,0.811699,281.117,101.007,0.779428,360.795,170.147,0.822742,294.161,170.189,0.809328,350.269,228.923,0.865559,315.028,227.593,0.819319,348.948,239.346,0.575446,296.791,235.411,0.632402,351.615,332.035,0.654138,278.481,335.926,0.694993,359.362,422.05,0.70158,265.402,423.368,0.765722
328.035,56.5858,0.916781,337.246,44.8677,0.891248,317.608,44.8378,0.88598,348.986,38.386,0.814474,299.4,38.3436,0.909202,371.153,100.98,0.813425,281.127,101.007,0.774706,360.801,170.154,0.824298,294.164,171.411,0.808513,350.263,228.921,0.869444,315.065,227.617,0.824867,348.954,240.635,0.581239,296.799,235.436,0.63259,351.608,333.331,0.655067,277.261,335.932,0.688382,358.13,422.041,0.684635,265.412,423.346,0.765139
328.032,56.5889,0.915774,337.25,44.8699,0.892794,317.602,44.8312,0.886061,349.002,38.3847,0.823908,299.39,38.3426,0.914377,371.153,100.987,0.81649,281.105,101.014,0.776691,360.803,170.146,0.824226,294.164,170.194,0.809286,350.278,230.199,0.855169,315.066,227.615,0.824595,348.951,239.334,0.571177,296.801,234.134,0.635334,351.621,333.314,0.644473,277.259,334.624,0.684756,359.374,422.06,0.703256,265.425,423.368,0.760751
326.795,56.5936,0.907432,337.209,44.8647,0.87825,316.376,44.8304,0.869708,349.008,38.3847,0.870555,299.373,38.338,0.905478,371.154,101.015,0.812822,281.101,101.002,0.779378,362.016,170.145,0.818725,294.158,170.197,0.811064,350.272,230.22,0.859222,316.301,227.631,0.818106,348.948,239.353,0.573168,296.797,235.405,0.633815,351.611,334.605,0.656267,277.251,334.612,0.685616,359.367,422.036,0.692923,265.438,422.099,0.764519
326.781,56.5959,0.911699,337.19,44.872,0.878732,316.36,44.8543,0.876225,348.958,39.635,0.823981,299.359,38.3759,0.90217,371.156,101.015,0.811674,281.094,101.005,0.781599,362.014,170.139,0.813474,294.164,170.185,0.805615,350.265,231.539,0.869725,316.333,228.903,0.821446,348.931,240.65,0.568913,296.766,235.429,0.632468,351.625,335.926,0.658161,277.264,335.936,0.695542,359.359,422.057,0.70049,265.418,423.353,0.77216
325.506,56.5922,0.901487,335.908,44.8693,0.872662,316.301,44.8614,0.861488,348.919,39.6652,0.817023,298.143,39.6498,0.894641,371.144,100.992,0.81965,279.79,101.008,0.792167,362.023,170.128,0.812659,294.152,171.432,0.811167,350.275,232.778,0.875194,316.356,228.906,0.82098,348.927,241.966,0.581085,296.777,236.721,0.628142,351.604,335.937,0.671866,278.493,337.198,0.697399,358.137,422.032,0.690463,265.442,422.068,0.776047
324.176,56.5862,0.895001,333.305,44.8554,0.868756,313.748,44.8689,0.851588,347.63,39.6738,0.792385,298.085,39.6808,0.913659,369.886,99.7498,0.823518,278.547,100.999,0.802574,362.028,168.887,0.812565,294.142,171.444,0.811696,350.29,231.536,0.865001,316.358,228.922,0.816564,348.943,243.244,0.592339,296.775,236.761,0.61916,352.883,335.939,0.655593,277.259,335.937,0.7003,359.368,420.783,0.684686,265.425,422.102,0.7767
320.302,56.5993,0.921085,330.711,44.8697,0.907617,309.836,44.8661,0.862238,346.351,40.9698,0.7727,296.772,39.6688,0.922257,369.819,99.7089,0.816846,278.491,101.043,0.795468,362.011,168.857,0.814513,294.145,172.734,0.810512,350.316,231.53,0.851362,317.586,231.486,0.821972,348.934,243.279,0.598639,296.776,238.052,0.619407,352.897,337.236,0.663369,277.206,338.495,0.725203,359.386,422.07,0.712476,265.405,422.104,0.760753
318.999,56.6489,0.940971,329.354,46.1083,0.938183,308.506,46.1436,0.916074,341.135,38.3725,0.799325,295.467,42.2527,0.859641,367.276,99.7035,0.799765,277.16,103.602,0.80856,360.797,167.548,0.815004,291.575,172.742,0.803356,350.322,232.772,0.841525,317.618,231.53,0.837304,348.951,243.266,0.605047,296.767,239.35,0.622576,352.918,337.221,0.644734,275.929,338.522,0.736284,359.382,422.05,0.697149,265.427,423.354,0.767396
317.629,57.8726,0.943075,328.042,46.1526,0.937876,307.164,46.1866,0.920256,338.566,40.9713,0.800258,288.951,43.5392,0.877418,364.667,99.6973,0.803939,275.837,106.204,0.787977,360.786,168.871,0.835635,290.275,172.829,0.793437,350.334,232.794,0.855841,317.623,232.77,0.829408,348.952,243.243,0.59439,296.741,239.354,0.616642,352.919,335.918,0.638242,275.9,338.512,0.740652,359.373,420.787,0.688805,265.427,423.339,0.773796
312.432,57.9058,0.900729,320.324,46.165,0.886258,300.699,46.2245,0.856727,337.186,40.9668,0.784975,286.371,43.5707,0.926888,362.035,99.6664,0.832483,270.697,107.522,0.785343,360.747,170.125,0.845553,288.927,174.074,0.813091,350.301,232.816,0.858986,317.615,232.78,0.830922,348.922,243.255,0.589419,295.471,240.65,0.601954,354.203,337.227,0.649298,275.873,338.515,0.736944,359.39,420.779,0.700381,265.386,423.356,0.767192
308.495,57.9738,0.948275,317.683,46.2191,0.986346,296.817,47.4788,0.936348,329.433,42.2503,0.816196,282.434,46.1155,0.871389,360.708,99.6579,0.82388,268.088,108.827,0.827361,359.466,168.86,0.817759,287.646,175.387,0.800842,349.045,234.061,0.875831,316.321,231.516,0.815429,347.653,243.234,0.575725,294.186,240.653,0.601002,354.213,337.233,0.652808,275.874,338.534,0.749918,359.362,420.74,0.684111,265.421,423.387,0.781407
304.609,60.526,0.852836,312.421,47.4959,0.867291,292.848,48.8184,0.817115,326.796,44.824,0.8635,277.175,46.1489,0.916689,356.834,98.4066,0.803451,266.743,108.856,0.873196,356.831,168.854,0.780139,286.279,174.117,0.815243,348.946,232.828,0.866538,315.028,232.842,0.853261,347.649,241.943,0.562051,294.165,239.35,0.595653,354.194,335.932,0.655161,275.852,337.243,0.735844,359.354,420.77,0.6804,265.406,423.37,0.764834
298.045,60.5423,0.898975,307.215,47.5306,0.946731,286.365,50.0867,0.878374,320.283,43.5872,0.875505,274.595,46.1908,0.838483,351.622,98.3913,0.801264,265.398,108.88,0.855779,351.599,168.85,0.819812,282.441,178.015,0.772441,341.145,232.812,0.844497,309.841,232.841,0.843611,346.366,243.277,0.569736,291.571,241.957,0.566254,352.922,335.948,0.655869,273.297,335.949,0.687514,358.139,420.743,0.67831,265.423,423.379,0.773415
294.164,63.1243,0.842778,301.983,48.7881,0.873226,282.413,51.3925,0.802557,317.654,44.8745,0.935421,266.828,46.1665,0.834401,348.999,98.3923,0.827393,260.22,110.096,0.826339,347.7,170.161,0.840105,275.938,176.69,0.793156,334.642,232.822,0.823864,301.983,232.807,0.811184,341.159,241.937,0.556685,287.675,238.043,0.594225,351.63,334.639,0.652817,271.969,337.254,0.679161,359.362,422.024,0.700546,265.412,423.362,0.776829
287.619,61.8647,0.891469,296.798,48.7894,0.945024,275.942,51.4032,0.859364,312.461,44.8248,0.863435,265.414,46.1954,0.809927,343.773,98.4128,0.78019,256.346,108.876,0.864487,339.902,168.835,0.823246,273.256,177.993,0.770687,322.855,234.105,0.877694,292.846,234.099,0.770658,339.809,239.353,0.57429,286.336,239.362,0.566755,350.297,337.244,0.694105,268.108,338.578,0.699716,359.362,422.046,0.708815,264.151,423.369,0.758783
284.995,64.431,0.850121,292.868,48.839,0.856028,273.262,51.4118,0.803981,308.512,44.8911,0.947451,258.95,46.227,0.749894,339.836,98.3928,0.800926,255.022,108.838,0.875736,329.462,171.451,0.835937,265.44,172.811,0.836333,307.201,231.525,0.868451,277.196,231.509,0.778759,338.51,243.261,0.627475,286.304,244.569,0.600648,350.277,339.816,0.701176,266.805,339.868,0.708753,359.367,422.05,0.711854,264.141,423.406,0.756378
277.263,63.1417,0.877008,287.613,50.0946,0.949378,266.782,53.9855,0.878775,307.18,44.8931,0.96336,256.27,47.521,0.687928,334.609,98.4104,0.755076,254.95,108.796,0.849511,318.99,170.193,0.849782,256.338,170.159,0.82229,286.392,230.22,0.835838,262.833,224.959,0.803976,330.759,243.25,0.596263,283.691,245.894,0.560183,348.987,339.854,0.68536,265.485,339.845,0.735464,359.358,423.351,0.705584,264.123,423.371,0.749384
275.88,65.7724,0.921,285.025,51.3997,0.875645,264.154,55.3372,0.891672,302.015,46.1475,0.914297,254.983,51.3831,0.44948,329.374,99.6463,0.772817,253.717,108.763,0.820657,307.234,172.778,0.901151,252.401,167.577,0.781423,265.473,226.272,0.833394,243.259,218.484,0.761603,329.435,240.644,0.581177,282.411,244.54,0.597328,347.638,338.498,0.67432,265.402,337.208,0.677583,358.098,423.341,0.699707,264.126,423.418,0.735795
271.964,65.7751,0.878913,279.798,52.7093,0.881175,258.949,55.3416,0.89789,298.14,46.1557,0.96863,251.078,51.4097,0.361184,322.885,99.6683,0.747264,252.395,108.765,0.786183,295.45,171.476,0.870723,244.608,163.662,0.886293,244.504,221.072,0.836462,224.994,206.741,0.779531,328.086,236.764,0.593819,277.221,238.027,0.620052,339.808,337.255,0.734109,261.543,333.336,0.649125,359.373,423.4,0.721614,264.153,422.11,0.751066
266.784,67.0487,0.964006,277.139,54.0113,0.956231,256.309,56.5841,0.985626,296.834,46.1192,0.976708,245.931,50.1031,0.227506,317.658,99.6807,0.797844,255.031,107.53,0.80646,281.115,170.167,0.831415,239.336,161.067,0.849406,222.368,208.01,0.790413,210.652,196.308,0.700257,321.593,238.061,0.553039,277.154,239.356,0.601189,330.754,338.501,0.710734,260.255,334.622,0.65136,359.412,423.362,0.751662,264.162,422.075,0.750868
265.392,67.0319,0.93813,274.587,54.013,0.892328,254.935,56.5812,0.969292,295.497,46.1327,0.945819,245.872,52.6922,0.135859,309.83,99.7568,0.747712,257.612,101.008,0.769723,266.787,164.939,0.864781,234.149,154.507,0.874066,200.174,192.384,0.775499,196.293,184.524,0.621495,318.938,238.053,0.580487,275.837,236.752,0.579971,325.486,337.229,0.716198,257.662,329.442,0.656944,359.443,423.374,0.752557,264.119,422.039,0.726364
261.53,67.0594,0.891546,271.975,55.2766,0.877859,252.376,56.5738,0.959175,292.886,46.1178,0.890295,243.282,50.1093,0.0992344,307.199,99.7053,0.769288,264.109,98.4036,0.746221,256.297,162.309,0.916715,231.489,150.557,0.855998,183.212,174.116,0.741715,181.955,171.49,0.583482,315.037,240.663,0.545913,274.544,239.354,0.573268,318.933,335.906,0.722451,254.998,335.928,0.660471,359.475,422.09,0.762695,264.159,422.092,0.761125
256.278,67.0475,0.961524,266.737,56.5476,0.95812,247.167,56.5608,0.997992,288.984,46.1761,0.902861,0.0,0.0,0.0,300.674,100.988,0.72786,266.748,95.7653,0.660296,244.568,159.683,0.836337,226.312,141.488,0.791352,171.472,154.506,0.714906,171.484,151.919,0.61364,309.846,241.945,0.542022,273.264,238.047,0.553526,311.151,337.214,0.70789,252.385,339.825,0.636439,360.719,422.035,0.74979,262.831,423.389,0.737052
254.987,67.0558,0.96881,265.417,55.3276,0.974869,245.835,56.5812,1.04781,287.653,46.1408,0.92576,0.0,0.0,0.0,296.789,99.6875,0.77822,269.367,90.5721,0.624653,234.174,151.898,0.833928,226.28,136.244,0.652857,164.981,132.339,0.660294,168.882,131.039,0.543457,308.527,236.732,0.547278,274.581,235.414,0.547904,307.186,333.331,0.707785,249.793,334.631,0.622704,360.72,419.466,0.718526,262.84,423.364,0.755119
252.404,67.0643,0.898685,262.862,56.5834,0.919645,244.563,56.5892,1.03781,286.378,46.1307,0.923123,0.0,0.0,0.0,288.962,99.7277,0.70127,271.992,85.3475,0.442928,226.336,142.787,0.791575,226.293,128.422,0.55316,164.971,112.736,0.721903,171.486,110.165,0.40701,307.172,236.726,0.536696,273.289,234.147,0.520067,298.111,329.452,0.748038,249.8,332.028,0.60818,360.703,420.736,0.728219,262.853,422.085,0.726864
248.477,67.0795,0.88848,258.934,56.6049,0.900598,241.97,56.6171,0.956461,286.266,43.5867,0.834868,0.0,0.0,0.0,286.354,98.4238,0.699798,270.67,87.9417,0.487088,223.661,140.153,0.888759,223.708,119.277,0.618322,170.187,97.0464,0.738418,174.083,91.8807,0.589419,305.916,240.666,0.533041,273.297,236.755,0.514574,294.161,329.45,0.746629,251.088,332.017,0.637117,359.459,419.464,0.720456,264.121,422.095,0.736451
248.484,67.1024,0.881637,257.662,56.5885,0.907879,241.931,56.6807,0.931248,284.997,43.5557,0.818871,0.0,0.0,0.0,282.44,98.4041,0.69759,269.369,87.9392,0.472549,218.473,132.305,0.810105,224.953,112.767,0.61923,172.809,80.1607,0.60425,178.011,78.8486,0.712275,299.418,236.75,0.516517,274.551,234.126,0.493854,288.925,329.357,0.768399,249.795,329.414,0.662066,359.464,414.264,0.720275,264.102,422.064,0.743721
249.781,68.3706,0.885538,257.641,56.6015,0.900326,241.948,57.9591,0.922904,283.725,43.5451,0.825829,0.0,0.0,0.0,286.36,97.0742,0.726758,270.683,89.2424,0.484551,214.575,129.696,0.891277,228.896,107.534,0.643602,181.943,69.6945,0.607787,184.553,69.6938,0.703412,298.098,236.757,0.504999,275.902,234.116,0.468314,287.653,330.695,0.749684,247.209,330.695,0.671795,359.442,414.251,0.727069,264.134,422.03,0.728078
249.809,68.4324,0.865013,257.604,56.6378,0.908741,240.669,59.2674,0.87991,282.414,42.2486,0.820949,0.0,0.0,0.0,286.358,95.7998,0.636888,271.976,89.236,0.385438,213.294,121.896,0.814984,230.223,99.726,0.606147,192.328,56.6356,0.644789,192.344,59.225,0.692949,298.041,239.346,0.517171,275.919,235.421,0.46951,286.336,329.463,0.748652,248.496,330.698,0.647836,359.441,412.952,0.716848,264.142,422.016,0.728586
252.374,72.2952,0.834977,256.377,57.9343,0.899682,240.652,64.459,0.899815,281.093,43.5428,0.826197,0.0,0.0,0.0,290.256,91.8514,0.620959,268.061,87.9791,0.404837,213.243,120.576,0.90329,234.07,94.4965,0.708957,196.297,53.9855,0.447401,200.167,55.2778,0.777195,296.767,244.536,0.522591,275.88,239.344,0.466709,283.718,330.71,0.694805,248.477,335.926,0.658706,359.429,412.944,0.690539,265.393,422.05,0.742307
251.073,76.1857,0.894158,256.318,61.8605,0.93413,240.651,67.0974,0.891906,278.542,44.8863,0.823531,0.0,0.0,0.0,291.546,90.5945,0.660501,283.701,82.7253,0.371034,213.271,119.332,0.969202,235.474,89.3133,0.551161,202.838,46.153,0.742104,205.459,47.4836,0.423625,294.138,249.781,0.498595,274.551,245.868,0.445236,281.11,330.748,0.679614,247.204,338.574,0.698716,359.429,411.654,0.678713,265.416,422.051,0.740527
252.38,78.7735,0.902534,256.355,64.447,0.960726,236.764,68.432,0.877974,278.526,46.1559,0.871603,223.703,64.4512,0.0534885,287.644,98.4178,0.643178,288.941,86.6351,0.329289,213.239,119.248,0.921996,0.0,0.0,0.0,205.465,39.6786,0.678011,0.0,0.0,0.0,295.448,249.801,0.497413,275.884,245.887,0.447636,279.822,332.012,0.685192,248.47,338.52,0.698007,360.702,411.638,0.678913,265.476,422.029,0.769137
251.113,78.8401,0.839209,256.349,67.0229,0.942794,238.03,69.6878,0.862638,278.496,47.4489,0.897688,0.0,0.0,0.0,287.628,99.681,0.583483,287.649,84.0239,0.280105,213.235,119.232,0.882213,0.0,0.0,0.0,211.956,37.0777,0.73315,0.0,0.0,0.0,296.807,248.496,0.493588,277.198,244.592,0.449933,281.099,333.325,0.676408,247.225,339.827,0.709126,362.047,411.609,0.663693,265.493,422.073,0.766444
252.372,85.3383,0.823594,256.321,69.6839,0.912056,241.931,77.4465,0.791138,278.532,48.7962,0.8587,0.0,0.0,0.0,295.468,98.4127,0.558255,287.633,86.6364,0.266934,213.237,120.532,0.892572,0.0,0.0,0.0,214.503,43.5583,0.640802,0.0,0.0,0.0,301.993,245.865,0.501717,277.192,241.963,0.469606,286.325,335.918,0.725602,248.494,338.571,0.691781,363.329,410.316,0.638683,266.709,422.097,0.756343
255.016,87.9477,0.914742,258.923,73.6083,0.885434,244.537,78.8293,0.833919,281.138,52.698,0.804448,0.0,0.0,0.0,296.809,102.329,0.516377,291.58,90.5444,0.251286,214.546,120.647,0.850893,0.0,0.0,0.0,213.236,43.5412,0.708692,0.0,0.0,0.0,305.892,245.878,0.511616,277.229,243.251,0.494127,292.856,337.244,0.68848,252.37,339.819,0.665803,368.573,411.626,0.696942,266.714,423.347,0.765536
256.36,89.255,0.904623,264.106,76.19,0.918224,244.622,80.109,0.887432,284.999,56.5497,0.856348,0.0,0.0,0.0,300.67,101.027,0.582157,292.858,89.2528,0.197028,215.909,128.367,0.804969,0.0,0.0,0.0,209.316,46.155,0.756249,0.0,0.0,0.0,308.556,244.543,0.481137,281.097,239.343,0.466952,298.088,338.482,0.717568,253.708,335.943,0.632319,371.222,414.246,0.715662,266.713,422.116,0.757639
