frame_idx,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
10,0.5706980228424072,0.2603610157966614,-0.2579120397567749,0.5759108066558838,0.2461562603712082,-0.24870820343494415,0.5733600854873657,0.24406996369361877,-0.24919691681861877,0.571135401725769,0.24205522239208221,-0.24911397695541382,0.5756202340126038,0.2458973228931427,-0.30702903866767883,0.5730252861976624,0.24380819499492645,-0.3075309693813324,0.5706211924552917,0.24167022109031677,-0.3077141344547272,0.546586275100708,0.2275114506483078,-0.15854611992835999,0.5444526672363281,0.22822090983390808,-0.4235328137874603,0.5477274060249329,0.2662133574485779,-0.20922988653182983,0.5468361973762512,0.26579585671424866,-0.28928297758102417,0.4580513536930084,0.28746479749679565,0.05476735532283783,0.45327648520469666,0.29081639647483826,-0.5289531946182251,0.4602125287055969,0.40659624338150024,0.21290741860866547,0.42970916628837585,0.4141055941581726,-0.6016742587089539,0.4936079978942871,0.5009117126464844,0.15834908187389374,0.4841914474964142,0.5132189989089966,-0.5769426226615906,0.4966600239276886,0.5293313264846802,0.16203436255455017,0.4858303666114807,0.541429877281189,-0.6443503499031067,0.4994300901889801,0.531592845916748,0.09506198018789291,0.49315035343170166,0.5411790013313293,-0.6416231393814087,0.49743226170539856,0.5185285210609436,0.1305047869682312,0.4921641945838928,0.5318688750267029,-0.5758365392684937,0.37394437193870544,0.47980475425720215,0.18803034722805023,0.36541011929512024,0.4843977987766266,-0.18831346929073334,0.3924557864665985,0.6370311379432678,0.3741251826286316,0.38338249921798706,0.6463011503219604,-0.11961004137992859,0.38376134634017944,0.7717258930206299,0.5796937942504883,0.365291029214859,0.8004851341247559,0.044028036296367645,0.36441799998283386,0.7936690449714661,0.5889875888824463,0.3383587598800659,0.8253639340400696,0.053090061992406845,0.4565202295780182,0.7991661429405212,0.4881725609302521,0.44712916016578674,0.8400548696517944,-0.09459774196147919
11,0.5705541372299194,0.26038870215415955,-0.25748077034950256,0.5756291747093201,0.24621324241161346,-0.24797847867012024,0.57318514585495,0.24420671164989471,-0.24847561120986938,0.5710127353668213,0.24220211803913116,-0.24839045107364655,0.5751593708992004,0.24592939019203186,-0.3050381541252136,0.5725707411766052,0.2438732087612152,-0.3055378198623657,0.5699964761734009,0.2417023479938507,-0.30571886897087097,0.5462228655815125,0.2276267558336258,-0.15796926617622375,0.5429890751838684,0.2281978875398636,-0.41766053438186646,0.5476232767105103,0.2663063704967499,-0.20907793939113617,0.5464929938316345,0.2658514678478241,-0.2875269055366516,0.4644273519515991,0.2914937138557434,0.05423257127404213,0.4513288140296936,0.29081565141677856,-0.5229325890541077,0.46607935428619385,0.406602680683136,0.21205958724021912,0.4263771176338196,0.41347479820251465,-0.5991976857185364,0.49797913432121277,0.5010049343109131,0.15568216145038605,0.48427945375442505,0.5117388963699341,-0.5816673040390015,0.4992474317550659,0.5310953855514526,0.1592048853635788,0.48587191104888916,0.5412455797195435,-0.649592399597168,0.5027626752853394,0.5329607725143433,0.09213019162416458,0.49461233615875244,0.5409585237503052,-0.646958589553833,0.5010634064674377,0.5188465118408203,0.12792277336120605,0.4933798611164093,0.5311816930770874,-0.580922544002533,0.3763257563114166,0.47904491424560547,0.1873229295015335,0.3620525896549225,0.4824981093406677,-0.18760213255882263,0.39558908343315125,0.6360018849372864,0.3553447425365448,0.3803523778915405,0.6449624300003052,-0.13477438688278198,0.3845043182373047,0.7717106938362122,0.547789454460144,0.36526790261268616,0.8003939390182495,0.01744166761636734,0.3649354577064514,0.7930573225021362,0.5556625723838806,0.3383234441280365,0.8244918584823608,0.02546714060008526,0.4562244415283203,0.7991213202476501,0.4567904770374298,0.44697439670562744,0.8408363461494446,-0.12013380229473114
12,0.5707646012306213,0.2605615556240082,-0.2666375935077667,0.5756300091743469,0.24656543135643005,-0.25806745886802673,0.5732211470603943,0.24454736709594727,-0.25856882333755493,0.5710945725440979,0.2425432950258255,-0.25849220156669617,0.5751258730888367,0.24617433547973633,-0.3143273890018463,0.572540819644928,0.24403616786003113,-0.31481486558914185,0.5699797868728638,0.2417774647474289,-0.3149885833263397,0.5462247729301453,0.2277921438217163,-0.17104239761829376,0.54294753074646,0.22820374369621277,-0.4264213442802429,0.5478084683418274,0.26655372977256775,-0.21938647329807281,0.5465433597564697,0.26597467064857483,-0.29667097330093384,0.47276556491851807,0.29433494806289673,0.03764458745718002,0.44578394293785095,0.2899949550628662,-0.5281907916069031,0.47294384241104126,0.40608134865760803,0.19904379546642303,0.42243093252182007,0.41347765922546387,-0.5965287685394287,0.5009974241256714,0.5010061860084534,0.1464020311832428,0.48472702503204346,0.5115767121315002,-0.5680435299873352,0.5023418664932251,0.5312199592590332,0.14924028515815735,0.4859565198421478,0.5411931872367859,-0.6342193484306335,0.5048481225967407,0.5332925319671631,0.08257584273815155,0.4965977370738983,0.5409419536590576,-0.6316708326339722,0.5034696459770203,0.5190911889076233,0.11894967406988144,0.49578210711479187,0.53116774559021,-0.5670382380485535,0.3789791762828827,0.4790431559085846,0.1861152946949005,0.3574971854686737,0.4821382462978363,-0.1863669604063034,0.4040636420249939,0.6353787183761597,0.34973999857902527,0.37911728024482727,0.6435574889183044,-0.10923314839601517,0.38449814915657043,0.7707985043525696,0.5455256700515747,0.3638743460178375,0.8002892732620239,0.03790920227766037,0.3650128245353699,0.7913320660591125,0.553900957107544,0.33809852600097656,0.8233236074447632,0.044641125947237015,0.45594677329063416,0.7976219058036804,0.4542272984981537,0.4469086825847626,0.8400331735610962,-0.08219865709543228
13,0.57073575258255,0.2606073021888733,-0.28313568234443665,0.5753806233406067,0.2468990832567215,-0.27309152483940125,0.573132336139679,0.24503564834594727,-0.2735886573791504,0.5710631608963013,0.24318452179431915,-0.2735142111778259,0.5747238397598267,0.2463245689868927,-0.3306346833705902,0.5722083449363708,0.244169682264328,-0.3311232030391693,0.5694589018821716,0.24184063076972961,-0.3312959671020508,0.546186089515686,0.22822539508342743,-0.18018220365047455,0.5426301956176758,0.22819828987121582,-0.4412700831890106,0.5478078126907349,0.2667188048362732,-0.23384325206279755,0.5465336441993713,0.2660188376903534,-0.31278374791145325,0.4752573072910309,0.29632341861724854,0.03388490155339241,0.4410538971424103,0.2892918288707733,-0.5440523624420166,0.475077360868454,0.4062368869781494,0.19794321060180664,0.41999056935310364,0.41390857100486755,-0.6156687140464783,0.502402663230896,0.5013943910598755,0.14507561922073364,0.48498815298080444,0.5115692019462585,-0.584854781627655,0.5043491721153259,0.5317104458808899,0.14782126247882843,0.4860915243625641,0.5412075519561768,-0.6532278656959534,0.5061524510383606,0.5338984727859497,0.08081402629613876,0.497673362493515,0.540988564491272,-0.6500450372695923,0.5045968294143677,0.519822359085083,0.11741194874048233,0.49689674377441406,0.5311931371688843,-0.583512544631958,0.37949249148368835,0.4792158603668213,0.18609099090099335,0.35499581694602966,0.48220476508140564,-0.18634048104286194,0.40237411856651306,0.6350692510604858,0.3581668734550476,0.37921956181526184,0.6430333256721497,-0.10506141185760498,0.38449016213417053,0.7706228494644165,0.5756427049636841,0.36422106623649597,0.8004686236381531,0.08082527667284012,0.3650386929512024,0.7910874485969543,0.585825502872467,0.3380667567253113,0.8232368230819702,0.0915156900882721,0.45555543899536133,0.7973073124885559,0.4784221947193146,0.44678401947021484,0.8399130702018738,-0.05401606857776642
14,0.5704492330551147,0.2606038749217987,-0.3092457354068756,0.5747416615486145,0.24707677960395813,-0.29806891083717346,0.5726829767227173,0.24528351426124573,-0.2985854148864746,0.5706682205200195,0.24347901344299316,-0.2985271215438843,0.5738430619239807,0.24636372923851013,-0.3522794544696808,0.5712183713912964,0.2441740781068802,-0.3527623414993286,0.5680404901504517,0.24181640148162842,-0.35294482111930847,0.5458901524543762,0.22863134741783142,-0.19940099120140076,0.5417467355728149,0.22818267345428467,-0.4466420114040375,0.5476776957511902,0.2667231261730194,-0.25850698351860046,0.5462912321090698,0.26596587896347046,-0.3332311809062958,0.484965056180954,0.2984849512577057,0.016692353412508965,0.43073052167892456,0.28457754850387573,-0.5398738384246826,0.4884853661060333,0.4055200219154358,0.1792907565832138,0.4111480116844177,0.4130822718143463,-0.6115446090698242,0.5064895749092102,0.5000108480453491,0.11626587063074112,0.4849880635738373,0.508586585521698,-0.5974617600440979,0.5097008943557739,0.530178427696228,0.11550457030534744,0.4866546392440796,0.538800835609436,-0.666790246963501,0.5105591416358948,0.5325456857681274,0.05048351362347603,0.4992251694202423,0.5390521883964539,-0.6623103022575378,0.5086622834205627,0.5191166996955872,0.08955255150794983,0.4980843961238861,0.5292376279830933,-0.5957343578338623,0.3861880898475647,0.4774312376976013,0.1841343492269516,0.3506108522415161,0.4758192002773285,-0.18434911966323853,0.41140347719192505,0.6352280974388123,0.32063835859298706,0.372690886259079,0.6405445337295532,-0.14267025887966156,0.38549789786338806,0.7702003717422485,0.5112342238426208,0.3637009263038635,0.7999838590621948,-0.0054825833067297935,0.3659038841724396,0.7905017137527466,0.518695056438446,0.33782967925071716,0.8223465085029602,0.0006099202437326312,0.4555959403514862,0.7989119291305542,0.41102802753448486,0.4466867744922638,0.8398535847663879,-0.15400508046150208
15,0.5682017803192139,0.2610859274864197,-0.30442243814468384,0.5738590955734253,0.24766495823860168,-0.29484111070632935,0.5720170736312866,0.24589359760284424,-0.2953692078590393,0.5701232552528381,0.24405881762504578,-0.2953166961669922,0.5723605751991272,0.24670259654521942,-0.34616944193840027,0.5692488551139832,0.24429981410503387,-0.34667399525642395,0.5656450390815735,0.2418150156736374,-0.346856951713562,0.5453404188156128,0.22865191102027893,-0.20052435994148254,0.5392957925796509,0.22763796150684357,-0.4364873170852661,0.5459075570106506,0.26691874861717224,-0.2550660967826843,0.5439565181732178,0.266004353761673,-0.32600006461143494,0.4882164001464844,0.3013225197792053,0.0016451901756227016,0.42605897784233093,0.28462496399879456,-0.5309813618659973,0.4923454821109772,0.4052492678165436,0.15781162679195404,0.40832528471946716,0.4119466245174408,-0.6109108328819275,0.5086492896080017,0.4993765950202942,0.10484860092401505,0.4849935472011566,0.5069382786750793,-0.5802228450775146,0.5125200152397156,0.5293915271759033,0.10422810167074203,0.48719456791877747,0.5373862385749817,-0.6481529474258423,0.5142192840576172,0.532368540763855,0.040822241455316544,0.50068199634552,0.5378971695899963,-0.6442281603813171,0.5116029977798462,0.5191196799278259,0.07926376909017563,0.4994630813598633,0.5284162163734436,-0.5790407657623291,0.38533952832221985,0.47772493958473206,0.17295938730239868,0.3447903096675873,0.47627097368240356,-0.17317946255207062,0.41157639026641846,0.635082483291626,0.32646045088768005,0.3685055375099182,0.6394919157028198,-0.12218459695577621,0.3853026032447815,0.7693196535110474,0.518048107624054,0.36383914947509766,0.7998851537704468,0.028374336659908295,0.36587396264076233,0.7894190549850464,0.526033341884613,0.3376754820346832,0.8216450810432434,0.036219630390405655,0.4550093710422516,0.7987653613090515,0.4235782027244568,0.44630011916160583,0.8398267030715942,-0.10931386798620224
16,0.5681207776069641,0.2605195641517639,-0.22895076870918274,0.5734134316444397,0.247597336769104,-0.21469710767269135,0.5716022253036499,0.24583885073661804,-0.2152036875486374,0.5697348117828369,0.24402689933776855,-0.21518665552139282,0.5717012286186218,0.24653545022010803,-0.26798078417778015,0.5683498978614807,0.24396952986717224,-0.26847365498542786,0.5646213889122009,0.2412784844636917,-0.26866260170936584,0.545190155506134,0.2286941558122635,-0.11345919966697693,0.5388826727867126,0.2272041290998459,-0.35771408677101135,0.5457423329353333,0.2662714123725891,-0.1786704808473587,0.5437105894088745,0.26481398940086365,-0.25222912430763245,0.49629685282707214,0.3029407858848572,0.0877368226647377,0.4160391390323639,0.27557873725891113,-0.46141690015792847,0.4988565444946289,0.40327638387680054,0.2365574836730957,0.39311644434928894,0.40110307931900024,-0.5508810877799988,0.5078274011611938,0.4921186864376068,0.14378371834754944,0.48113420605659485,0.49217891693115234,-0.5554295182228088,0.5114014744758606,0.519468367099762,0.13555601239204407,0.4853445291519165,0.5210785865783691,-0.6247716546058655,0.5133930444717407,0.5225942134857178,0.07769107818603516,0.5000752210617065,0.5196062922477722,-0.6143856644630432,0.5106930732727051,0.5131676197052002,0.11859163641929626,0.498489648103714,0.5117477178573608,-0.55172199010849,0.3904739022254944,0.4776287078857422,0.17542530596256256,0.33977434039115906,0.4733845293521881,-0.17563150823116302,0.4207659363746643,0.6349716782569885,0.2898431420326233,0.3626766800880432,0.6378918290138245,-0.17098554968833923,0.39090806245803833,0.7732343673706055,0.43884220719337463,0.36305469274520874,0.800704836845398,-0.0928848534822464,0.37069442868232727,0.7917628884315491,0.4424053132534027,0.3342995345592499,0.8216789364814758,-0.09208611398935318,0.45524337887763977,0.8040286302566528,0.32949936389923096,0.44496119022369385,0.8414209485054016,-0.2545989453792572
17,0.5666990280151367,0.2604086101055145,-0.12505964934825897,0.5718991160392761,0.2476639300584793,-0.11174292117357254,0.5702208876609802,0.24601057171821594,-0.11224470287561417,0.5686309933662415,0.24438464641571045,-0.11225367337465286,0.5692112445831299,0.2465004175901413,-0.16009049117565155,0.5652457475662231,0.2438008338212967,-0.1605607569217682,0.5612237453460693,0.24080045521259308,-0.16072779893875122,0.5443352460861206,0.22884109616279602,-0.022612953558564186,0.5357848405838013,0.22623255848884583,-0.24223175644874573,0.544392466545105,0.2662317752838135,-0.08005160838365555,0.5418260097503662,0.2644187808036804,-0.14698246121406555,0.5068616271018982,0.30456292629241943,0.14029577374458313,0.40255609154701233,0.2731446623802185,-0.33871155977249146,0.5058921575546265,0.39950457215309143,0.26121073961257935,0.38253486156463623,0.3932485282421112,-0.4176020920276642,0.5081486105918884,0.4797959327697754,0.15501399338245392,0.4728243947029114,0.47906583547592163,-0.4230337142944336,0.5109044909477234,0.5072558522224426,0.14180035889148712,0.48168033361434937,0.5052651762962341,-0.48017460107803345,0.5132695436477661,0.5085471868515015,0.09138782322406769,0.4966982305049896,0.5023678541183472,-0.47511667013168335,0.5102509260177612,0.5006133317947388,0.1319749802350998,0.4936550259590149,0.4958796501159668,-0.4212668538093567,0.3967842757701874,0.47705674171447754,0.16749879717826843,0.3365744352340698,0.47014111280441284,-0.16768838465213776,0.4283508062362671,0.6322634220123291,0.18660783767700195,0.3571907877922058,0.6335889101028442,-0.1944652497768402,0.39459526538848877,0.77402263879776,0.24748572707176208,0.3630028963088989,0.8007194399833679,-0.20032194256782532,0.3721552789211273,0.794091522693634,0.24264918267726898,0.33419424295425415,0.8215373754501343,-0.20775727927684784,0.45523521304130554,0.8106452822685242,0.13069233298301697,0.44171902537345886,0.8431599736213684,-0.3642570674419403
18,0.5660907626152039,0.260864794254303,-0.1143731102347374,0.5707165002822876,0.24875864386558533,-0.10008873045444489,0.569133460521698,0.2472694367170334,-0.10061242431402206,0.5676369071006775,0.24587634205818176,-0.10058858245611191,0.5683127045631409,0.2473168820142746,-0.1502867490053177,0.5643914937973022,0.24447202682495117,-0.15074299275875092,0.5603132247924805,0.24135363101959229,-0.1508825123310089,0.5435629487037659,0.23050646483898163,-0.003529828507453203,0.5340081453323364,0.2262905389070511,-0.2312900274991989,0.5442420244216919,0.2665629982948303,-0.06652461737394333,0.5416068434715271,0.2645683288574219,-0.13594932854175568,0.5126889944076538,0.30453914403915405,0.14604206383228302,0.3953615427017212,0.2727222442626953,-0.32610222697257996,0.5094944834709167,0.39005595445632935,0.19689802825450897,0.3719349801540375,0.38733264803886414,-0.41276299953460693,0.5077778100967407,0.45183783769607544,-0.04351247102022171,0.4635642468929291,0.46005430817604065,-0.430575430393219,0.5105258822441101,0.4796195924282074,-0.07828620821237564,0.4770624041557312,0.4841241240501404,-0.4916391670703888,0.511033296585083,0.47525686025619507,-0.12213184684515,0.49224692583084106,0.47805604338645935,-0.4887761175632477,0.5077933669090271,0.46778661012649536,-0.06660416722297668,0.48806366324424744,0.47198963165283203,-0.4299784302711487,0.39710596203804016,0.4798637926578522,0.16554142534732819,0.33309271931648254,0.47110819816589355,-0.16571351885795593,0.4292515218257904,0.6322323083877563,0.2099328339099884,0.35452359914779663,0.6333628296852112,-0.21869148313999176,0.3969036042690277,0.7764418125152588,0.2946845293045044,0.360363632440567,0.7995708584785461,-0.22098621726036072,0.3730839192867279,0.7966440320014954,0.2920325994491577,0.3310483694076538,0.8211819529533386,-0.22743137180805206,0.45554304122924805,0.8151729702949524,0.183805450797081,0.4377140998840332,0.8434284329414368,-0.3801036775112152
19,0.5637515187263489,0.2613551914691925,-0.1311086267232895,0.5686829686164856,0.24942083656787872,-0.1117577850818634,0.5672020316123962,0.24819381535053253,-0.11226987093687057,0.5659278035163879,0.2470579594373703,-0.1122334748506546,0.5660062432289124,0.2477818727493286,-0.16076816618442535,0.5617008805274963,0.24483582377433777,-0.16117984056472778,0.5573805570602417,0.24145150184631348,-0.16130326688289642,0.5425382256507874,0.23111648857593536,0.007566892076283693,0.5309534668922424,0.22576645016670227,-0.2140599638223648,0.5413236618041992,0.2671937346458435,-0.07648611813783646,0.5384212136268616,0.26466861367225647,-0.1445324420928955,0.5169152021408081,0.3056614398956299,0.1428135484457016,0.3899213671684265,0.2678418457508087,-0.2916449308395386,0.5152072906494141,0.387572705745697,0.05553216114640236,0.36752986907958984,0.37854117155075073,-0.3908466696739197,0.5073839426040649,0.43026748299598694,-0.3489086329936981,0.45913317799568176,0.43962764739990234,-0.43522635102272034,0.5031269192695618,0.4504550099372864,-0.41985270380973816,0.4742724597454071,0.45873600244522095,-0.502450168132782,0.49652931094169617,0.44023799896240234,-0.4510187804698944,0.48397761583328247,0.4511454999446869,-0.5020506978034973,0.49626922607421875,0.4332202076911926,-0.371688574552536,0.4784940481185913,0.44456106424331665,-0.43650156259536743,0.39574873447418213,0.48088154196739197,0.16307471692562103,0.32929107546806335,0.47091174125671387,-0.1632308065891266,0.4283835291862488,0.6323673129081726,0.24893707036972046,0.35245850682258606,0.6337389349937439,-0.2522134780883789,0.40086373686790466,0.7763675451278687,0.3788193464279175,0.35773104429244995,0.7990651726722717,-0.2498617023229599,0.37739917635917664,0.7964787483215332,0.38071393966674805,0.33018624782562256,0.8213116526603699,-0.2555065155029297,0.45798829197883606,0.8133658170700073,0.2694215476512909,0.4345759153366089,0.843838095664978,-0.4216468930244446
20,0.5631847977638245,0.26123982667922974,-0.08331521600484848,0.5681256651878357,0.2493898868560791,-0.057610828429460526,0.5667860507965088,0.24817398190498352,-0.058043770492076874,0.5656324028968811,0.2470073699951172,-0.0579817071557045,0.5651914477348328,0.2475762665271759,-0.10767614841461182,0.5608353018760681,0.24437174201011658,-0.10809130221605301,0.5565003752708435,0.24064815044403076,-0.10819902271032333,0.5424054265022278,0.2310975342988968,0.0849173441529274,0.5302232503890991,0.2245478630065918,-0.14188526570796967,0.5409233570098877,0.2671394646167755,-0.020833251997828484,0.5379114747047424,0.2645024061203003,-0.09002881497144699,0.5148871541023254,0.30634257197380066,0.21245554089546204,0.38797423243522644,0.2634483575820923,-0.21519380807876587,0.5121760964393616,0.38029006123542786,0.08346877247095108,0.3589702546596527,0.3585317134857178,-0.38134387135505676,0.5003284215927124,0.4017668664455414,-0.35474973917007446,0.42503511905670166,0.40090712904930115,-0.5076068639755249,0.4877324402332306,0.41555309295654297,-0.4320181906223297,0.4407247006893158,0.4161751866340637,-0.5917218327522278,0.4879057705402374,0.4003581404685974,-0.459399551153183,0.4475551247596741,0.40741270780563354,-0.5876166224479675,0.48732930421829224,0.3973765969276428,-0.3779287040233612,0.44466283917427063,0.40087756514549255,-0.5105952024459839,0.4025205075740814,0.4814620614051819,0.15618683397769928,0.3315567076206207,0.4706327021121979,-0.1563427597284317,0.4331977069377899,0.6334470510482788,0.20132504403591156,0.3522191643714905,0.6340194940567017,-0.209917351603508,0.4019327461719513,0.7761529684066772,0.3310604989528656,0.35742896795272827,0.7989275455474854,-0.18600693345069885,0.378778874874115,0.7964037656784058,0.33202651143074036,0.3302878737449646,0.821262538433075,-0.19124169647693634,0.45776358246803284,0.8141394853591919,0.18935568630695343,0.4308268427848816,0.8444554209709167,-0.37968719005584717
21,0.5607397556304932,0.2612020969390869,-0.09006310254335403,0.5652772188186646,0.2494582235813141,-0.07344455271959305,0.5640453100204468,0.2483011931180954,-0.0739155039191246,0.5630473494529724,0.24725225567817688,-0.0738675594329834,0.5628951191902161,0.2476131021976471,-0.12324745953083038,0.5591560006141663,0.24446026980876923,-0.12372428923845291,0.5551939010620117,0.2408127784729004,-0.12386608123779297,0.5407858490943909,0.2311357706785202,0.0431954599916935,0.5297666192054749,0.2245241105556488,-0.1819770634174347,0.5393661260604858,0.2670760750770569,-0.03382762894034386,0.5369864702224731,0.2644278407096863,-0.10252971202135086,0.5156374573707581,0.30608445405960083,0.18338073790073395,0.3803904354572296,0.2619524896144867,-0.24356548488140106,0.5088501572608948,0.37869992852211,0.06445079296827316,0.36039993166923523,0.36616799235343933,-0.3191184103488922,0.5037510991096497,0.37100014090538025,-0.3468548059463501,0.4283660352230072,0.38053593039512634,-0.3405347168445587,0.5050142407417297,0.3696053624153137,-0.41328322887420654,0.4701389670372009,0.3828291594982147,-0.3939354717731476,0.5044508576393127,0.35718852281570435,-0.4324462115764618,0.4683774411678314,0.37081843614578247,-0.3906717598438263,0.5015236139297485,0.35787394642829895,-0.36596813797950745,0.4510650336742401,0.3701184391975403,-0.3394646942615509,0.40549251437187195,0.48283690214157104,0.1539718508720398,0.33265456557273865,0.4709602892398834,-0.1541665941476822,0.4357864558696747,0.6350635290145874,0.17850008606910706,0.35213711857795715,0.6340323686599731,-0.21852821111679077,0.40168800950050354,0.775731086730957,0.32674440741539,0.3578449487686157,0.7986932396888733,-0.1859251856803894,0.3785977363586426,0.795128345489502,0.3313800096511841,0.3318015933036804,0.8206666111946106,-0.18797846138477325,0.45933228731155396,0.8162871599197388,0.2095482051372528,0.4318940341472626,0.8444655537605286,-0.3574366569519043
22,0.5595217347145081,0.25815728306770325,-0.07311487197875977,0.5637893080711365,0.24695825576782227,-0.05025320500135422,0.562652051448822,0.2461029291152954,-0.05075135454535484,0.5618070960044861,0.24547156691551208,-0.050729818642139435,0.5613415837287903,0.24516212940216064,-0.0922873318195343,0.5578710436820984,0.2423543632030487,-0.092680923640728,0.5540713667869568,0.23904719948768616,-0.0927523523569107,0.540039598941803,0.23035523295402527,0.08656524866819382,0.5286653637886047,0.22287416458129883,-0.10481786727905273,0.5382357835769653,0.26411619782447815,-0.012620246037840843,0.5358350872993469,0.26151174306869507,-0.07223907113075256,0.5213397145271301,0.3051593005657196,0.17200616002082825,0.37907811999320984,0.2589929401874542,-0.13892874121665955,0.5088465809822083,0.36507898569107056,-0.0012800426920875907,0.358435720205307,0.35735416412353516,-0.3562992215156555,0.4437597393989563,0.33987730741500854,-0.3873123228549957,0.4385056793689728,0.34995922446250916,-0.5295799970626831,0.4123304784297943,0.3327105641365051,-0.4621426463127136,0.4700307250022888,0.35512447357177734,-0.6050745844841003,0.40857693552970886,0.3244686424732208,-0.4571433365345001,0.47069936990737915,0.3386163115501404,-0.5885797739028931,0.41871270537376404,0.32526105642318726,-0.39463356137275696,0.4577588438987732,0.3372332453727722,-0.5299293994903564,0.4123692810535431,0.484001100063324,0.13618060946464539,0.33337539434432983,0.47146010398864746,-0.13642409443855286,0.4378094971179962,0.6368109583854675,0.1804361790418625,0.3530149757862091,0.6348376870155334,-0.20965862274169922,0.4014238119125366,0.773222029209137,0.35831040143966675,0.3584127426147461,0.7986053228378296,-0.16718663275241852,0.3784061670303345,0.7906009554862976,0.3644554316997528,0.33344966173171997,0.8197318315505981,-0.16944769024848938,0.45664986968040466,0.818945586681366,0.23081199824810028,0.4323822259902954,0.8445059061050415,-0.3637109398841858
23,0.5596774220466614,0.2570324242115021,-0.05752992257475853,0.5638123154640198,0.2466500997543335,-0.03713647648692131,0.5627306699752808,0.2459348440170288,-0.03760350123047829,0.5619160532951355,0.24542999267578125,-0.037539079785346985,0.5612967014312744,0.2445838898420334,-0.07490798830986023,0.5579398274421692,0.24185676872730255,-0.07532431185245514,0.5541605353355408,0.23873546719551086,-0.07536351680755615,0.5398358702659607,0.2302406132221222,0.09282635897397995,0.5283963084220886,0.22260268032550812,-0.08075157552957535,0.5385277271270752,0.26361891627311707,0.0012775667710229754,0.5359422564506531,0.26060962677001953,-0.05304787680506706,0.5253487229347229,0.302909255027771,0.16972039639949799,0.38128945231437683,0.2549820840358734,-0.08660778403282166,0.5104576945304871,0.354173481464386,0.006901936139911413,0.350367933511734,0.34463220834732056,-0.3045329749584198,0.4274342656135559,0.3071879744529724,-0.3396390378475189,0.3918803334236145,0.30785101652145386,-0.5290728211402893,0.3992685079574585,0.29142510890960693,-0.40809956192970276,0.41145846247673035,0.3134489357471466,-0.6011360883712769,0.396753191947937,0.2840636372566223,-0.3990709185600281,0.41377368569374084,0.29817670583724976,-0.5895160436630249,0.40396836400032043,0.2881932854652405,-0.3440093994140625,0.40688884258270264,0.30031201243400574,-0.5312106609344482,0.41831156611442566,0.4829581379890442,0.12033388763666153,0.3341020345687866,0.46964964270591736,-0.1205911934375763,0.43962791562080383,0.6367939710617065,0.12714272737503052,0.35308319330215454,0.6340076923370361,-0.20549941062927246,0.40190431475639343,0.7716320157051086,0.2893068492412567,0.3582461476325989,0.797869861125946,-0.19331665337085724,0.37838494777679443,0.7894841432571411,0.29399386048316956,0.3344075381755829,0.8185541033744812,-0.20051917433738708,0.4544730484485626,0.8186963200569153,0.141590416431427,0.43120235204696655,0.8441978693008423,-0.41486018896102905
